"Date","Time","Price","Volume"
23/12/2016,10:11:50.000000,225.510000,200
23/12/2016,10:11:50.000000,225.510000,400
23/12/2016,10:11:50.000000,225.510000,100
23/12/2016,10:11:50.000000,225.510000,100
23/12/2016,10:11:50.000000,225.510000,200
23/12/2016,10:11:50.000000,225.510000,100
23/12/2016,10:11:50.000000,225.510000,500
23/12/2016,10:11:50.000000,225.510000,200
23/12/2016,10:11:50.000000,225.510000,100
23/12/2016,10:11:52.000000,225.510000,124
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,500
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,131
23/12/2016,10:11:55.000000,225.510000,269
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,400
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,400
23/12/2016,10:11:55.000000,225.510000,400
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,131
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.510000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,249
23/12/2016,10:11:55.000000,225.505000,100
23/12/2016,10:11:55.000000,225.500000,1460
23/12/2016,10:11:55.000000,225.500000,400
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.505000,200
23/12/2016,10:11:55.000000,225.510000,200
23/12/2016,10:11:55.000000,225.510000,700
23/12/2016,10:11:55.000000,225.500000,251
23/12/2016,10:11:55.000000,225.500000,697
23/12/2016,10:11:55.000000,225.500000,400
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,400
23/12/2016,10:11:55.000000,225.500000,300
23/12/2016,10:11:55.000000,225.510000,400
23/12/2016,10:11:55.000000,225.505000,100
23/12/2016,10:11:55.000000,225.500000,100
23/12/2016,10:11:55.000000,225.500000,300
23/12/2016,10:11:55.000000,225.500000,1000
23/12/2016,10:11:55.000000,225.500000,900
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,1800
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,567
23/12/2016,10:11:56.000000,225.500000,173
23/12/2016,10:11:56.000000,225.500000,300
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,300
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,400
23/12/2016,10:11:56.000000,225.500000,200
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,500
23/12/2016,10:11:56.000000,225.500000,300
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.500000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.495000,100
23/12/2016,10:11:56.000000,225.495000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.491700,100
23/12/2016,10:11:56.000000,225.490000,300
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,200
23/12/2016,10:11:56.000000,225.490000,500
23/12/2016,10:11:56.000000,225.490000,161
23/12/2016,10:11:56.000000,225.490000,354
23/12/2016,10:11:56.000000,225.490000,200
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.480000,299
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,169
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,143
23/12/2016,10:11:56.000000,225.480000,400
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.480000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.480000,10000
23/12/2016,10:11:56.000000,225.490000,300
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,500
23/12/2016,10:11:56.000000,225.490000,200
23/12/2016,10:11:56.000000,225.490000,500
23/12/2016,10:11:56.000000,225.490000,200
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:56.000000,225.490000,100
23/12/2016,10:11:57.000000,225.481500,8160
23/12/2016,10:11:57.000000,225.490000,1000
23/12/2016,10:11:58.000000,225.490000,200
23/12/2016,10:11:58.000000,225.490000,200
23/12/2016,10:11:58.000000,225.490000,200
23/12/2016,10:11:58.000000,225.490000,200
23/12/2016,10:11:59.000000,225.482500,100
23/12/2016,10:12:02.000000,225.480000,100
23/12/2016,10:12:03.000000,225.485000,100
23/12/2016,10:12:04.000000,225.485000,100
23/12/2016,10:12:04.000000,225.485000,100
23/12/2016,10:12:05.000000,225.485000,100
23/12/2016,10:12:05.000000,225.480000,100
23/12/2016,10:12:05.000000,225.481000,100
23/12/2016,10:12:05.000000,225.480800,100
23/12/2016,10:12:05.000000,225.480800,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,200
23/12/2016,10:12:06.000000,225.490000,300
23/12/2016,10:12:06.000000,225.490000,200
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,200
23/12/2016,10:12:06.000000,225.490000,422
23/12/2016,10:12:06.000000,225.490000,1500
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,102
23/12/2016,10:12:06.000000,225.490000,500
23/12/2016,10:12:06.000000,225.490000,200
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,400
23/12/2016,10:12:06.000000,225.490000,400
23/12/2016,10:12:06.000000,225.490000,400
23/12/2016,10:12:06.000000,225.490000,200
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.490000,100
23/12/2016,10:12:06.000000,225.480000,100
23/12/2016,10:12:06.000000,225.480000,101
23/12/2016,10:12:10.000000,225.480000,100
23/12/2016,10:12:10.000000,225.485000,100
23/12/2016,10:12:10.000000,225.485000,100
23/12/2016,10:12:10.000000,225.485000,100
23/12/2016,10:12:10.000000,225.485000,300
23/12/2016,10:12:11.000000,225.490000,200
23/12/2016,10:12:11.000000,225.485000,100
23/12/2016,10:12:12.000000,225.480000,200
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,150
23/12/2016,10:12:12.000000,225.480000,144
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,100
23/12/2016,10:12:12.000000,225.480000,730
23/12/2016,10:12:14.000000,225.480000,100
23/12/2016,10:12:14.000000,225.490000,200
23/12/2016,10:12:15.000000,225.485700,111
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,250
23/12/2016,10:12:17.000000,225.480000,2000
23/12/2016,10:12:17.000000,225.480000,500
23/12/2016,10:12:17.000000,225.480000,403
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,400
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.485000,900
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,284
23/12/2016,10:12:17.000000,225.485000,100
23/12/2016,10:12:17.000000,225.485000,100
23/12/2016,10:12:17.000000,225.485000,100
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.480000,616
23/12/2016,10:12:17.000000,225.480000,184
23/12/2016,10:12:17.000000,225.485000,400
23/12/2016,10:12:17.000000,225.480000,100
23/12/2016,10:12:17.000000,225.485000,100
23/12/2016,10:12:17.000000,225.480000,500
23/12/2016,10:12:17.000000,225.480000,200
23/12/2016,10:12:17.000000,225.485000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,700
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,100
23/12/2016,10:12:19.000000,225.480000,164
23/12/2016,10:12:20.000000,225.480000,400
23/12/2016,10:12:20.000000,225.480000,399
23/12/2016,10:12:20.000000,225.480000,101
23/12/2016,10:12:20.000000,225.480000,100
23/12/2016,10:12:20.000000,225.480000,138
23/12/2016,10:12:20.000000,225.480000,100
23/12/2016,10:12:20.000000,225.480000,100
23/12/2016,10:12:20.000000,225.480000,100
23/12/2016,10:12:20.000000,225.480000,100
23/12/2016,10:12:20.000000,225.480000,200
23/12/2016,10:12:21.000000,225.485000,600
23/12/2016,10:12:21.000000,225.480000,410
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,500
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,175
23/12/2016,10:12:21.000000,225.480000,160
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,167
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,172
23/12/2016,10:12:21.000000,225.480000,176
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,210
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.485000,100
23/12/2016,10:12:21.000000,225.480000,600
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.485000,100
23/12/2016,10:12:21.000000,225.480000,500
23/12/2016,10:12:21.000000,225.480000,459
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,500
23/12/2016,10:12:21.000000,225.470000,1000
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,200
23/12/2016,10:12:21.000000,225.470000,1000
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,1200
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,489
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,390
23/12/2016,10:12:21.000000,225.470000,1000
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.480000,400
23/12/2016,10:12:21.000000,225.470000,1000
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.470000,200
23/12/2016,10:12:21.000000,225.470000,573
23/12/2016,10:12:21.000000,225.470000,100
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.485000,900
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,500
23/12/2016,10:12:21.000000,225.480000,200
23/12/2016,10:12:21.000000,225.480000,190
23/12/2016,10:12:21.000000,225.485000,3400
23/12/2016,10:12:21.000000,225.471000,900
23/12/2016,10:12:21.000000,225.480000,100
23/12/2016,10:12:21.000000,225.475000,100
23/12/2016,10:12:22.000000,225.475000,100
23/12/2016,10:12:23.000000,225.480000,100
23/12/2016,10:12:25.000000,225.475000,100
23/12/2016,10:12:25.000000,225.475000,100
23/12/2016,10:12:27.000000,225.475000,100
23/12/2016,10:12:28.000000,225.475000,100
23/12/2016,10:12:28.000000,225.472800,113
23/12/2016,10:12:28.000000,225.471000,1000
23/12/2016,10:12:28.000000,225.480000,100
23/12/2016,10:12:28.000000,225.480000,400
23/12/2016,10:12:30.000000,225.474600,110
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,200
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,400
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,200
23/12/2016,10:12:31.000000,225.480000,300
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:31.000000,225.480000,100
23/12/2016,10:12:38.000000,225.490000,292
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,300
23/12/2016,10:12:38.000000,225.490000,300
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,300
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,500
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:38.000000,225.490000,100
23/12/2016,10:12:39.000000,225.490000,100
23/12/2016,10:12:39.000000,225.490000,100
23/12/2016,10:12:39.000000,225.490000,100
23/12/2016,10:12:39.000000,225.490000,199
23/12/2016,10:12:39.000000,225.490000,100
23/12/2016,10:12:39.000000,225.495000,100
23/12/2016,10:12:39.000000,225.490000,301
23/12/2016,10:12:39.000000,225.495000,3000
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,2000
23/12/2016,10:12:39.000000,225.500000,800
23/12/2016,10:12:39.000000,225.500000,5000
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,1200
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,400
23/12/2016,10:12:39.000000,225.500000,2500
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.495000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,900
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,176
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,460
23/12/2016,10:12:39.000000,225.500000,214
23/12/2016,10:12:39.000000,225.500000,300
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,573
23/12/2016,10:12:39.000000,225.500000,600
23/12/2016,10:12:39.000000,225.500000,2000
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,400
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,3000
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,400
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,2000
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,6500
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,1000
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,200
23/12/2016,10:12:39.000000,225.500000,500
23/12/2016,10:12:39.000000,225.500000,400
23/12/2016,10:12:39.000000,225.500000,900
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:39.000000,225.500000,100
23/12/2016,10:12:40.000000,225.500000,2000
23/12/2016,10:12:40.000000,225.500000,3000
23/12/2016,10:12:40.000000,225.500000,400
23/12/2016,10:12:40.000000,225.500000,100
23/12/2016,10:12:40.000000,225.500000,200
23/12/2016,10:12:40.000000,225.500000,100
23/12/2016,10:12:40.000000,225.500000,900
23/12/2016,10:12:40.000000,225.500000,190
23/12/2016,10:12:40.000000,225.500000,122
23/12/2016,10:12:40.000000,225.500000,100
23/12/2016,10:12:40.000000,225.500000,100
23/12/2016,10:12:40.000000,225.500000,131
23/12/2016,10:12:40.000000,225.500000,300
23/12/2016,10:12:40.000000,225.500000,4300
23/12/2016,10:12:40.000000,225.500000,500
23/12/2016,10:12:40.000000,225.500000,3000
23/12/2016,10:12:40.000000,225.500000,900
23/12/2016,10:12:40.000000,225.500000,1000
23/12/2016,10:12:43.000000,225.510000,300
23/12/2016,10:12:44.000000,225.510000,1215
23/12/2016,10:12:44.000000,225.510000,185
23/12/2016,10:12:44.000000,225.510000,440
23/12/2016,10:12:44.000000,225.515000,100
23/12/2016,10:12:46.000000,225.515000,157
23/12/2016,10:12:46.000000,225.511500,300
23/12/2016,10:12:46.000000,225.520000,100
23/12/2016,10:12:46.000000,225.520000,100
23/12/2016,10:12:46.000000,225.520000,100
23/12/2016,10:12:46.000000,225.520000,400
23/12/2016,10:12:46.000000,225.520000,100
23/12/2016,10:12:46.000000,225.511000,370
23/12/2016,10:12:47.000000,225.520000,100
23/12/2016,10:12:47.000000,225.520000,100
23/12/2016,10:12:47.000000,225.530000,300
23/12/2016,10:12:47.000000,225.520000,100
23/12/2016,10:12:47.000000,225.530000,100
23/12/2016,10:12:47.000000,225.530000,300
23/12/2016,10:12:47.000000,225.530000,100
23/12/2016,10:12:47.000000,225.530000,100
23/12/2016,10:12:47.000000,225.530000,100
23/12/2016,10:12:48.000000,225.530000,100
23/12/2016,10:12:49.000000,225.535000,100
23/12/2016,10:12:51.000000,225.531500,100
23/12/2016,10:12:52.000000,225.532000,300
23/12/2016,10:12:54.000000,225.536500,112
23/12/2016,10:12:54.000000,225.530000,100
23/12/2016,10:12:55.000000,225.530000,200
23/12/2016,10:12:56.000000,225.540000,175
23/12/2016,10:12:56.000000,225.530000,100
23/12/2016,10:12:56.000000,225.530000,1000
23/12/2016,10:12:56.000000,225.530000,100
23/12/2016,10:12:56.000000,225.530000,100
23/12/2016,10:12:56.000000,225.530000,100
23/12/2016,10:12:56.000000,225.530000,100
23/12/2016,10:12:56.000000,225.535000,100
23/12/2016,10:12:58.000000,225.535000,100
23/12/2016,10:12:58.000000,225.530000,142
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,500
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,1400
23/12/2016,10:12:58.000000,225.535000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,105
23/12/2016,10:12:58.000000,225.530000,500
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,160
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.535000,100
23/12/2016,10:12:58.000000,225.530000,113
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,801
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,120
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,300
23/12/2016,10:12:58.000000,225.530000,179
23/12/2016,10:12:58.000000,225.530000,192
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,394
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,885
23/12/2016,10:12:58.000000,225.530000,200
23/12/2016,10:12:58.000000,225.530000,500
23/12/2016,10:12:58.000000,225.530000,100
23/12/2016,10:12:58.000000,225.530000,500
23/12/2016,10:12:58.000000,225.530000,100
